"data_type","alphabet_size","tier_size","language_class","factor_width","threshold","index","split","accuracy","precision","recall","f1","brier_score","model","train_size"
"OL",4,4,"PT",4,1,0,"SR",0.8123,0.788845726970033,0.8529,0.819623294253315,0.129849105133744,"lstm","Small"
"OL",4,4,"PT",4,1,0,"SA",0.61554,0.651778676895591,0.49616,0.563421225954441,0.243229719102923,"lstm","Small"
"OL",4,4,"PT",4,1,0,"LR",0.87887,0.855926948875486,0.9111,0.88265212210457,0.0873126840545173,"lstm","Small"
"OL",16,4,"TLTT",2,2,9,"LA",0.75179,0.699671694342675,0.8823,0.780444224288153,0.202047113321743,"lstm","Mid"
"OL",16,4,"TLTT",2,2,9,"SR",0.95218,0.994401924338509,0.90948,0.950047007207772,0.0402343312541412,"lstm","Mid"
"OL",16,4,"TLTT",2,2,9,"SA",0.88385,0.884858328821512,0.88254,0.883697643913527,0.0974300529775605,"lstm","Mid"
"OL",16,4,"TLTT",2,2,9,"LR",0.93063,0.959554350841995,0.89916,0.928375992483454,0.0598090498480798,"lstm","Mid"
"OL",16,7,"TLT",4,1,4,"LA",0.55605,0.547378742540278,0.64756,0.593269873844491,0.352591106884998,"simple","Small"
"OL",16,7,"TLT",4,1,4,"SR",0.90146,0.887270412100633,0.91978,0.903232775551889,0.0783579849630744,"simple","Small"
"OL",16,7,"TLT",4,1,4,"SA",0.58984,0.554876856919468,0.9084,0.688933381871132,0.350549951661702,"simple","Small"
"OL",16,7,"TLT",4,1,4,"LR",0.75297,0.813120435697487,0.65692,0.726721610708557,0.1895044166347,"simple","Small"
"OL",16,16,"LTT",4,3,4,"LA",0.60626,0.559450810133381,0.99994,0.71748177486941,0.391241971678587,"lstm","Large"
"OL",16,16,"LTT",4,3,4,"SR",0.99995,0.999900009999,1,0.999950002499875,4.3849212416014e-05,"lstm","Large"
"OL",16,16,"LTT",4,3,4,"SA",0.58853,0.54856440694702,1,0.708481228789843,0.409805309748516,"lstm","Large"
"OL",16,16,"LTT",4,3,4,"LR",0.9999,0.999800039992002,1,0.999900009999,9.91464445899236e-05,"lstm","Large"
"OL",4,3,"TcoSL",2,1,2,"LA",0.98796,1,0.97592,0.98781327179238,0.0110562957949161,"lstm","Large"
"OL",4,3,"TcoSL",2,1,2,"SR",0.99997,1,0.99994,0.999969999099973,2.99953289937043e-05,"lstm","Large"
"OL",4,3,"TcoSL",2,1,2,"SA",0.99944,1,0.99888,0.999439686224286,0.000561972917203582,"lstm","Large"
"OL",4,3,"TcoSL",2,1,2,"LR",0.99979,1,0.99958,0.999789955890737,0.000193232151307667,"lstm","Large"
"OL",4,4,"SL",6,1,3,"LA",0.78012,0.808393517703012,0.73428,0.769556468516811,0.181651933338252,"simple","Large"
"OL",4,4,"SL",6,1,3,"SR",0.99738,0.998976725521669,0.99578,0.997375801282051,0.00213965704026777,"simple","Large"
"OL",4,4,"SL",6,1,3,"SA",0.94533,0.998143135193181,0.89232,0.942269717737252,0.0433648334803286,"simple","Large"
"OL",4,4,"SL",6,1,3,"LR",0.90343,0.861814137862998,0.96094,0.908681714593715,0.0812209813065443,"simple","Large"
"OL",16,16,"LTT",2,2,7,"LA",0.5,NA,0,0,0.250089085479209,"lstm","Small"
"OL",16,16,"LTT",2,2,7,"SR",0.5,NA,0,0,0.250038340465093,"lstm","Small"
"OL",16,16,"LTT",2,2,7,"SA",0.5,NA,0,0,0.250027710570288,"lstm","Small"
"OL",16,16,"LTT",2,2,7,"LR",0.5,NA,0,0,0.250143329722665,"lstm","Small"
"OL",16,7,"TLT",4,1,4,"LA",0.55663,0.546008481874462,0.67206,0.602512035717167,0.350053367637317,"simple","Mid"
"OL",16,7,"TLT",4,1,4,"SR",0.94629,0.92457712578724,0.97186,0.94762912331679,0.0428632458537075,"simple","Mid"
"OL",16,7,"TLT",4,1,4,"SA",0.63698,0.583250273489729,0.95968,0.72554623119377,0.274034381694842,"simple","Mid"
"OL",16,7,"TLT",4,1,4,"LR",0.63963,0.626186129737741,0.6929,0.657856010329735,0.276813253839331,"simple","Mid"
"OL",16,7,"TLTT",2,5,5,"LA",0.51598,0.508325691897299,0.97566,0.668406774087471,0.471623372670001,"simple","Small"
"OL",16,7,"TLTT",2,5,5,"SR",0.99554,0.991958541815583,0.99918,0.995556175521103,0.00390784219719591,"simple","Small"
"OL",16,7,"TLTT",2,5,5,"SA",0.50426,0.50214053141456,0.99934,0.668419081253177,0.492098862390695,"simple","Small"
"OL",16,7,"TLTT",2,5,5,"LR",0.97368,0.971135866321862,0.97638,0.973750872643862,0.0225990667815128,"simple","Small"
"OL",16,16,"SP",2,1,9,"LA",0.62818,0.580082469074097,0.92848,0.714050603706837,0.291517633982776,"simple","Mid"
"OL",16,16,"SP",2,1,9,"SR",0.90841,0.898892426698963,0.92034,0.909489786842963,0.0651746525672787,"simple","Mid"
"OL",16,16,"SP",2,1,9,"SA",0.7732,0.721243237990347,0.89062,0.797032449750318,0.152513125603619,"simple","Mid"
"OL",16,16,"SP",2,1,9,"LR",0.90867,0.885588662653558,0.9386,0.911324070567903,0.0694929999285461,"simple","Mid"
"OL",16,16,"LTT",4,3,7,"LA",0.78303,0.697379248783073,1,0.821712942800562,0.212493954449456,"gru","Small"
"OL",16,16,"LTT",4,3,7,"SR",0.99823,0.996472487394623,1,0.998233127364565,0.0017571040359286,"gru","Small"
"OL",16,16,"LTT",4,3,7,"SA",0.78304,0.697388975675073,1,0.821719694977649,0.213009314842553,"gru","Small"
"OL",16,16,"LTT",4,3,7,"LR",0.99816,0.996333492746692,1,0.998163379381937,0.0018234133563276,"gru","Small"
"OL",16,16,"SF",0,0,9,"LA",0.81565,0.730667485128835,0.99986,0.844326597478488,0.167138032998765,"lstm","Mid"
"OL",16,16,"SF",0,0,9,"SR",0.98112,0.963721181278433,0.99988,0.981467666575052,0.0183198551896907,"lstm","Mid"
"OL",16,16,"SF",0,0,9,"SA",0.74051,0.65834902492659,0.99994,0.793962348046338,0.234712078255406,"lstm","Mid"
"OL",16,16,"SF",0,0,9,"LR",0.98788,0.976389485607155,0.99994,0.988024425429322,0.0122372429108079,"lstm","Mid"
"OL",4,4,"coSP",4,1,2,"LA",0.61353,0.799630509369227,0.30298,0.439451736891725,0.367935727929121,"transformer","Large"
"OL",4,4,"coSP",4,1,2,"SR",0.99365,0.998606145082116,0.98868,0.993618282865843,0.00532476756642973,"transformer","Large"
"OL",4,4,"coSP",4,1,2,"SA",0.78887,0.997451351816773,0.57922,0.732865186309863,0.188590176826567,"transformer","Large"
"OL",4,4,"coSP",4,1,2,"LR",0.95954,0.929091656084261,0.99502,0.960926333680998,0.036016527836397,"transformer","Large"
"OL",4,4,"PLT",4,2,2,"LA",0.76372,0.884970220717038,0.60624,0.719555618857713,0.21136571351524,"transformer","Large"
"OL",4,4,"PLT",4,2,2,"SR",0.98848,0.988206604301591,0.98876,0.988483224697085,0.00903444954411716,"transformer","Large"
"OL",4,4,"PLT",4,2,2,"SA",0.9701,0.954906135088059,0.9868,0.970591128159732,0.0250047076459541,"transformer","Large"
"OL",4,4,"PLT",4,2,2,"LR",0.79239,0.936520259174107,0.6273,0.751338467619264,0.187469168770626,"transformer","Large"
"OL",16,16,"SP",4,1,3,"LA",0.57703,0.563244059836779,0.68602,0.618598905310237,0.294426001333914,"simple","Mid"
"OL",16,16,"SP",4,1,3,"SR",0.777,0.835237449774895,0.69014,0.75578772148849,0.152386565967066,"simple","Mid"
"OL",16,16,"SP",4,1,3,"SA",0.61325,0.68386531155632,0.42122,0.521331237545948,0.256721916651591,"simple","Mid"
"OL",16,16,"SP",4,1,3,"LR",0.72093,0.695419887841209,0.7862,0.738028856534024,0.195263968794487,"simple","Mid"
"OL",4,4,"coSP",4,1,1,"LA",0.51677,0.69827382359896,0.05906,0.108908517582843,0.413697348465293,"lstm","Small"
"OL",4,4,"coSP",4,1,1,"SR",0.89989,0.857127547466376,0.95976,0.905545019672224,0.0731188005980092,"lstm","Small"
"OL",4,4,"coSP",4,1,1,"SA",0.58237,0.659156780152259,0.34114,0.449596056776098,0.312915870862228,"lstm","Small"
"OL",4,4,"coSP",4,1,1,"LR",0.98303,0.977425030146085,0.9889,0.983129032578763,0.015871117608704,"lstm","Small"
"OL",4,4,"Zp",3,1,6,"LA",0.49948,0.499231950844854,0.338,0.403091160616324,0.257434599333618,"simple","Mid"
"OL",4,4,"Zp",3,1,6,"SR",0.49938,0.4991239473238,0.35324,0.413697795891598,0.256356220822453,"simple","Mid"
"OL",4,4,"Zp",3,1,6,"SA",0.5013,0.501845856761515,0.35344,0.414767526462788,0.256233947292781,"simple","Mid"
"OL",4,4,"Zp",3,1,6,"LR",0.5003,0.500442765216365,0.33908,0.404253797181621,0.25730540672925,"simple","Mid"
"OL",16,16,"coSP",4,1,5,"LA",0.82969,0.748811374579264,0.99222,0.853500554824392,0.155239121611189,"lstm","Large"
"OL",16,16,"coSP",4,1,5,"SR",0.99978,0.999680063987203,0.99988,0.9997800219978,0.000170759197721691,"lstm","Large"
"OL",16,16,"coSP",4,1,5,"SA",0.99943,0.999060695085637,0.9998,0.999430210821996,0.000521466520735914,"lstm","Large"
"OL",16,16,"coSP",4,1,5,"LR",0.87249,0.798656211414185,0.9961,0.886517563923425,0.114876757902004,"lstm","Large"
"OL",16,16,"LTT",2,3,1,"LA",0.97202,0.999978815354631,0.94406,0.971215176330192,0.027926909056738,"gru","Large"
"OL",16,16,"LTT",2,3,1,"SR",0.99988,0.9999799959992,0.99978,0.9998799879988,0.00011963596863175,"gru","Large"
"OL",16,16,"LTT",2,3,1,"SA",0.98438,1,0.96876,0.984132144090697,0.0155823147603909,"gru","Large"
"OL",16,16,"LTT",2,3,1,"LR",0.999,1,0.998,0.998998998998999,0.000992677943217033,"gru","Large"
"OL",16,16,"SP",2,1,5,"LA",0.82807,0.91983824319828,0.71878,0.806974211584017,0.139753371758279,"lstm","Mid"
"OL",16,16,"SP",2,1,5,"SR",0.99974,0.999620091178117,0.99986,0.999740031196256,0.000212910110845729,"lstm","Mid"
"OL",16,16,"SP",2,1,5,"SA",0.99915,0.998402396405392,0.9999,0.999150637022233,0.000697778412511152,"lstm","Mid"
"OL",16,16,"SP",2,1,5,"LR",0.85861,0.97416369165675,0.73676,0.838991060752719,0.112365545981448,"lstm","Mid"
"OL",4,3,"TSL",4,1,4,"LA",0.88538,0.813623046875,0.99978,0.897146446518306,0.112588388197802,"gru","Small"
"OL",4,3,"TSL",4,1,4,"SR",0.99544,0.991215546301805,0.99974,0.9954595240466,0.00431870774799235,"gru","Small"
"OL",4,3,"TSL",4,1,4,"SA",0.91149,0.849817223497407,0.99964,0.918660111197905,0.0865783152037596,"gru","Small"
"OL",4,3,"TSL",4,1,4,"LR",0.99443,0.989234331400526,0.99974,0.994459420477266,0.00522938445187398,"gru","Small"
"OL",4,4,"coSP",6,1,7,"LA",0.50775,0.575698378589568,0.05894,0.10693227380758,0.332198263638,"simple","Small"
"OL",4,4,"coSP",6,1,7,"SR",0.7819,0.881916219584891,0.65096,0.749039191770419,0.150287019972915,"simple","Small"
"OL",4,4,"coSP",6,1,7,"SA",0.57986,0.701687039094858,0.27784,0.398062981747328,0.271357982913786,"simple","Small"
"OL",4,4,"coSP",6,1,7,"LR",0.83814,0.945272583618646,0.71784,0.816005456405593,0.119453014163495,"simple","Small"
"OL",4,4,"PLT",6,3,6,"LA",0.98594,0.972667496692864,0.99998,0.986134669243817,0.0139577580592122,"transformer","Large"
"OL",4,4,"PLT",6,3,6,"SR",0.9998,0.999640115163148,0.99996,0.999800031994881,0.000197424385156397,"transformer","Large"
"OL",4,4,"PLT",6,3,6,"SA",0.99346,0.987204296828719,0.99988,0.99350171896425,0.00647498795365039,"transformer","Large"
"OL",4,4,"PLT",6,3,6,"LR",0.99893,0.997864569820584,1,0.998931143676266,0.00106277856312127,"transformer","Large"
"OL",16,16,"SP",4,1,4,"LA",0.67808,0.923959622893058,0.3881,0.546604321005042,0.223434794568659,"lstm","Mid"
"OL",16,16,"SP",4,1,4,"SR",0.93275,0.992242418727393,0.87232,0.928424704918207,0.051367096155851,"lstm","Mid"
"OL",16,16,"SP",4,1,4,"SA",0.84785,0.987089366230711,0.70492,0.822476577175727,0.115623092818874,"lstm","Mid"
"OL",16,16,"SP",4,1,4,"LR",0.76583,0.970512230521434,0.54832,0.700737389615203,0.159265503592471,"lstm","Mid"
"OL",16,7,"TPLT",6,3,8,"LA",0.58893,0.571969635660295,0.70676,0.632260719429609,0.349678386398008,"simple","Mid"
"OL",16,7,"TPLT",6,3,8,"SR",0.98726,0.978062085475452,0.99688,0.987381391018403,0.0109341264280706,"simple","Mid"
"OL",16,7,"TPLT",6,3,8,"SA",0.57331,0.539753809446342,0.99536,0.699947259238423,0.401302985172547,"simple","Mid"
"OL",16,7,"TPLT",6,3,8,"LR",0.84824,0.939608159967683,0.74432,0.830640121417731,0.125102379355116,"simple","Mid"
"OL",4,4,"LT",4,1,9,"LA",0.73856,0.664139259666988,0.96526,0.786875356647917,0.247228689175632,"simple","Large"
"OL",4,4,"LT",4,1,9,"SR",0.99428,0.988689393340188,1,0.994312532315157,0.00553894016206672,"simple","Large"
"OL",4,4,"LT",4,1,9,"SA",0.7684,0.683433570256971,1,0.811951932445599,0.223732549416991,"simple","Large"
"OL",4,4,"LT",4,1,9,"LR",0.98077,0.990852102178752,0.9705,0.980570458609924,0.0172196558797917,"simple","Large"
"OL",16,7,"TLTT",2,3,2,"LA",0.99999,1,0.99998,0.999989999899999,9.17816370815872e-06,"gru","Large"
"OL",16,7,"TLTT",2,3,2,"SR",1,1,1,1,1.88240015388148e-31,"gru","Large"
"OL",16,7,"TLTT",2,3,2,"SA",1,1,1,1,1.83973639429229e-31,"gru","Large"
"OL",16,7,"TLTT",2,3,2,"LR",1,1,1,1,1.79829391508424e-31,"gru","Large"
"OL",4,4,"LT",4,1,7,"LA",0.58333,0.549950247563329,0.91746,0.687684108745025,0.279892251824263,"lstm","Small"
"OL",4,4,"LT",4,1,7,"SR",0.84736,0.8496396505214,0.8441,0.846860766097478,0.124249054843202,"lstm","Small"
"OL",4,4,"LT",4,1,7,"SA",0.60792,0.572771409305462,0.84942,0.684188481675393,0.264010021897887,"lstm","Small"
"OL",4,4,"LT",4,1,7,"LR",0.84751,0.807514645240076,0.91254,0.85682093462156,0.121183227393961,"lstm","Small"
"OL",4,4,"PLT",2,2,3,"LA",1,1,1,1,4.83416904670648e-28,"gru","Large"
"OL",4,4,"PLT",2,2,3,"SR",1,1,1,1,4.71593796670003e-24,"gru","Large"
"OL",4,4,"PLT",2,2,3,"SA",1,1,1,1,1.22615847927156e-24,"gru","Large"
"OL",4,4,"PLT",2,2,3,"LR",1,1,1,1,4.88772303237931e-28,"gru","Large"
"OL",4,3,"TSL",4,1,8,"LA",0.97489,0.952370972965764,0.99978,0.975499809735679,0.0241831830802026,"gru","Small"
"OL",4,3,"TSL",4,1,8,"SR",0.99838,0.997206592441837,0.99956,0.998381909346971,0.00150025566692265,"gru","Small"
"OL",4,3,"TSL",4,1,8,"SA",0.97473,0.952132421569935,0.99972,0.97534610093757,0.0225630414012849,"gru","Small"
"OL",4,3,"TSL",4,1,8,"LR",0.99853,0.997326469942739,0.99974,0.998531776550374,0.00138832437421028,"gru","Small"
"OL",4,4,"LT",6,1,4,"LA",0.99576,0.991591305727431,1,0.995777901696806,0.00423292238048081,"gru","Large"
"OL",4,4,"LT",6,1,4,"SR",0.99999,0.999980000399992,1,0.999990000099999,1.01359947108554e-05,"gru","Large"
"OL",4,4,"LT",6,1,4,"SA",0.99786,0.995738240331382,1,0.997864569820584,0.00213763870568508,"gru","Large"
"OL",4,4,"LT",6,1,4,"LR",0.99993,0.999860019597256,1,0.999930004899657,7e-05,"gru","Large"
"OL",4,4,"LTT",6,2,0,"LA",0.68812,0.619193045593938,0.97726,0.758071272321082,0.256007871658803,"lstm","Small"
"OL",4,4,"LTT",6,2,0,"SR",0.99594,0.993217439732676,0.9987,0.995951174757669,0.00357557212717053,"lstm","Small"
"OL",4,4,"LTT",6,2,0,"SA",0.66839,0.601399443594715,0.99872,0.750731021626213,0.285012384451555,"lstm","Small"
"OL",4,4,"LTT",6,2,0,"LR",0.98303,0.987465940054496,0.97848,0.982952433572756,0.0136695838168583,"lstm","Small"
"OL",4,3,"TLTT",4,2,6,"LA",0.85545,0.852579998809689,0.85952,0.856035933749639,0.125713728865343,"simple","Mid"
"OL",4,3,"TLTT",4,2,6,"SR",0.98994,0.981958762886598,0.99822,0.990022612766295,0.00812986026757813,"simple","Mid"
"OL",4,3,"TLTT",4,2,6,"SA",0.90067,0.835620110234374,0.99758,0.909445624527081,0.0804693065075659,"simple","Mid"
"OL",4,3,"TLTT",4,2,6,"LR",0.92764,0.990210463570086,0.86382,0.92270717169775,0.0635436098547978,"simple","Mid"
"OL",16,16,"LTT",2,3,9,"LA",0.6107,0.566263617861846,0.946,0.708455028832472,0.370066165267369,"simple","Mid"
"OL",16,16,"LTT",2,3,9,"SR",0.99899,0.998003952174694,0.99998,0.998990998911078,0.000951617281426377,"simple","Mid"
"OL",16,16,"LTT",2,3,9,"SA",0.55285,0.52790066623729,0.99996,0.691004830316977,0.437135191440681,"simple","Mid"
"OL",16,16,"LTT",2,3,9,"LR",0.97315,0.995891588236527,0.95022,0.97251988086831,0.0237676891197522,"simple","Mid"
"OL",16,16,"coSL",2,1,5,"LA",0.5,0.5,1,0.666666666666667,0.25231205527331,"lstm","Mid"
"OL",16,16,"coSL",2,1,5,"SR",0.5,0.5,1,0.666666666666667,0.252312102750319,"lstm","Mid"
"OL",16,16,"coSL",2,1,5,"SA",0.5,0.5,1,0.666666666666667,0.252312102073629,"lstm","Mid"
"OL",16,16,"coSL",2,1,5,"LR",0.5,0.5,1,0.666666666666667,0.252312000665139,"lstm","Mid"
"OL",16,16,"SP",6,1,7,"LA",0.6851,0.784804283604136,0.51006,0.618284522885958,0.23766032787286,"transformer","Mid"
"OL",16,16,"SP",6,1,7,"SR",0.96841,0.99049194747534,0.9459,0.967682533836663,0.0273948104980114,"transformer","Mid"
"OL",16,16,"SP",6,1,7,"SA",0.82563,0.978543926167593,0.66586,0.792473489401711,0.15079832074853,"transformer","Mid"
"OL",16,16,"SP",6,1,7,"LR",0.83987,0.887069220782179,0.7789,0.829472966784874,0.119495922118841,"transformer","Mid"
"OL",16,16,"SP",6,1,6,"LA",0.69707,0.730961254482807,0.6237,0.673084186784369,0.248227321040387,"transformer","Large"
"OL",16,16,"SP",6,1,6,"SR",0.96944,0.985219332699384,0.95318,0.968934881167788,0.0254394299549365,"transformer","Large"
"OL",16,16,"SP",6,1,6,"SA",0.84785,0.972866425600174,0.71566,0.824673603669006,0.129422836714427,"transformer","Large"
"OL",16,16,"SP",6,1,6,"LR",0.83969,0.841609847342062,0.83688,0.839238259509221,0.1302873226253,"transformer","Large"
"OL",16,4,"TLTT",6,2,8,"LA",0.99281,0.985823852993947,1,0.99286132705845,0.00714341851032818,"gru","Mid"
"OL",16,4,"TLTT",6,2,8,"SR",0.99999,0.999980000399992,1,0.999990000099999,1e-05,"gru","Mid"
"OL",16,4,"TLTT",6,2,8,"SA",0.99607,0.992201297799298,1,0.996085384439154,0.00388768989731453,"gru","Mid"
"OL",16,4,"TLTT",6,2,8,"LR",0.99989,0.999800035993521,0.99998,0.999890009899109,0.000110000238764394,"gru","Mid"
"OL",4,4,"LT",6,1,5,"LA",0.60359,0.557780479914325,1,0.716122055843198,0.380758313983836,"lstm","Small"
"OL",4,4,"LT",6,1,5,"SR",0.99099,0.982298972515275,1,0.99107045519866,0.00883669397034702,"lstm","Small"
"OL",4,4,"LT",6,1,5,"SA",0.59802,0.554336016319652,1,0.713276936903522,0.386111464750112,"lstm","Small"
"OL",4,4,"LT",6,1,5,"LR",0.99161,0.983496921654635,1,0.991679806424102,0.00824559563578555,"lstm","Small"
"OL",16,7,"TLTT",2,3,0,"LA",0.56656,0.544685536280144,0.81132,0.651788296539092,0.380191793452165,"simple","Small"
"OL",16,7,"TLTT",2,3,0,"SR",0.96828,0.953232675183895,0.98488,0.968797953964194,0.0265824250391746,"simple","Small"
"OL",16,7,"TLTT",2,3,0,"SA",0.56637,0.536253891953897,0.98172,0.693623485356979,0.401206926379799,"simple","Small"
"OL",16,7,"TLTT",2,3,0,"LR",0.87438,0.910846758263465,0.83,0.868546074799607,0.104066572991067,"simple","Small"
"OL",16,4,"TSL",4,1,0,"LA",0.5862,0.609585558098144,0.4795,0.536773760214933,0.357296338529183,"simple","Small"
"OL",16,4,"TSL",4,1,0,"SR",0.96619,0.976784143672401,0.95508,0.965810150775111,0.0273414180989102,"simple","Small"
"OL",16,4,"TSL",4,1,0,"SA",0.6653,0.920910572418008,0.36166,0.519357803435005,0.286340309132546,"simple","Small"
"OL",16,4,"TSL",4,1,0,"LR",0.81527,0.763009927421373,0.91462,0.831964342566062,0.159841070995003,"simple","Small"
"OL",4,4,"LTT",2,5,2,"LA",0.94166,0.911305643509033,0.97856,0.943736136560903,0.0520665782623582,"lstm","Mid"
"OL",4,4,"LTT",2,5,2,"SR",0.99998,0.99998,0.99998,0.99998,2.00269812577679e-05,"lstm","Mid"
"OL",4,4,"LTT",2,5,2,"SA",0.99998,0.999960001599936,1,0.999980000399992,1.81776213338779e-05,"lstm","Mid"
"OL",4,4,"LTT",2,5,2,"LR",0.96937,0.95195177845822,0.98864,0.969949081205176,0.0277130271927258,"lstm","Mid"
"OL",16,4,"TcoSL",4,1,5,"LA",0.68454,0.640484165651644,0.84134,0.727299446749654,0.293323203152305,"transformer","Mid"
"OL",16,4,"TcoSL",4,1,5,"SR",0.99255,0.998643422624471,0.98644,0.99250420066607,0.00640402056196557,"transformer","Mid"
"OL",16,4,"TcoSL",4,1,5,"SA",0.88101,0.997415076111648,0.764,0.865241961970124,0.106059604493704,"transformer","Mid"
"OL",16,4,"TcoSL",4,1,5,"LR",0.80542,0.723345131190218,0.98916,0.835622687414466,0.181331282021732,"transformer","Mid"
"OL",16,4,"TSL",2,1,8,"LA",0.68808,0.760325545343816,0.54932,0.637824532070039,0.30975699364236,"transformer","Large"
"OL",16,4,"TSL",2,1,8,"SR",0.99843,0.999839547524018,0.99702,0.998427783174276,0.00143960087600297,"transformer","Large"
"OL",16,4,"TSL",2,1,8,"SA",0.99559,0.996652837071333,0.99452,0.995585276245583,0.00401420498250696,"transformer","Large"
"OL",16,4,"TSL",2,1,8,"LR",0.77447,0.880753544377549,0.6349,0.737886870518229,0.224035128251902,"transformer","Large"
"OL",16,4,"TPLT",4,2,3,"LA",0.56337,0.552346808967602,0.66866,0.60496340326973,0.314106745085181,"simple","Small"
"OL",16,4,"TPLT",4,2,3,"SR",0.7978,0.76120057537803,0.86786,0.811038633347663,0.150870529129524,"simple","Small"
"OL",16,4,"TPLT",4,2,3,"SA",0.60192,0.57268163276949,0.80306,0.66858151422815,0.298818014029972,"simple","Small"
"OL",16,4,"TPLT",4,2,3,"LR",0.68751,0.670671545337047,0.73684,0.70220045171681,0.222927619322803,"simple","Small"
"OL",16,4,"TcoSL",2,1,6,"LA",0.69322,0.638652085306696,0.89,0.743662160129681,0.289770891824161,"transformer","Large"
"OL",16,4,"TcoSL",2,1,6,"SR",0.99244,0.997735910083286,0.98712,0.992399565689468,0.00599558411024277,"transformer","Large"
"OL",16,4,"TcoSL",2,1,6,"SA",0.95358,0.996605938512744,0.91026,0.951478028180792,0.0372492693927361,"transformer","Large"
"OL",16,4,"TcoSL",2,1,6,"LR",0.75795,0.680019540791402,0.9744,0.801019359611986,0.230502337935506,"transformer","Large"
"OL",4,4,"SL",2,1,7,"LA",0.52979,0.518501037151126,0.83488,0.6397106712947,0.266723463298099,"lstm","Small"
"OL",4,4,"SL",2,1,7,"SR",0.72127,0.669943626057971,0.87228,0.757838767690984,0.185953229827012,"lstm","Small"
"OL",4,4,"SL",2,1,7,"SA",0.53616,0.522808124132711,0.82886,0.641185116422991,0.265326459128581,"lstm","Small"
"OL",4,4,"SL",2,1,7,"LR",0.78425,0.743560742378284,0.86778,0.800882301366829,0.159753803975646,"lstm","Small"
"OL",16,7,"TLT",2,1,5,"LA",0.79435,0.716851581723615,0.97304,0.82552664398612,0.186689102961503,"simple","Mid"
"OL",16,7,"TLT",2,1,5,"SR",0.97554,0.959761002397711,0.9927,0.975952652483385,0.0219787892900376,"simple","Mid"
"OL",16,7,"TLT",2,1,5,"SA",0.83003,0.754045108151797,0.97958,0.85214214257753,0.154001768224674,"simple","Mid"
"OL",16,7,"TLT",2,1,5,"LR",0.97021,0.953354287587497,0.9888,0.970753688922923,0.0265648193800565,"simple","Mid"
"OL",4,4,"LT",6,1,5,"LA",0.91107,0.848997334148371,1,0.918332675194916,0.0889299987751166,"lstm","Large"
"OL",4,4,"LT",6,1,5,"SR",0.99986,0.999720078378054,1,0.999860019597256,0.000139999905152054,"lstm","Large"
"OL",4,4,"LT",6,1,5,"SA",0.91209,0.850470310081475,1,0.919193683301008,0.087909990043686,"lstm","Large"
"OL",4,4,"LT",6,1,5,"LR",0.99985,0.999700089973008,1,0.999850022496625,0.000149018297761104,"lstm","Large"
"OL",16,7,"TLTT",6,2,2,"LA",0.53695,0.563181833726617,0.32936,0.41564341691801,0.437924160957737,"simple","Mid"
"OL",16,7,"TLTT",6,2,2,"SR",0.99881,0.998939724328325,0.99868,0.998809845279886,0.00100259625944191,"simple","Mid"
"OL",16,7,"TLTT",6,2,2,"SA",0.59701,0.993187595322827,0.19536,0.326497869140135,0.37387224737195,"simple","Mid"
"OL",16,7,"TLTT",6,2,2,"LR",0.83686,0.786435835515799,0.92488,0.850057903347365,0.148052196940958,"simple","Mid"
"OL",16,4,"TLTT",6,2,2,"LA",0.52224,0.576552388820047,0.1675,0.259585283451632,0.458054029936193,"simple","Small"
"OL",16,4,"TLTT",6,2,2,"SR",0.98877,0.999427789017636,0.9781,0.988648883587883,0.0100433370250128,"simple","Small"
"OL",16,4,"TLTT",6,2,2,"SA",0.50543,0.954773869346734,0.0114,0.0225309800976342,0.490648557558861,"simple","Small"
"OL",16,4,"TLTT",6,2,2,"LR",0.92039,0.889242791800152,0.9604,0.923452659109047,0.0702723098979769,"simple","Small"
"OL",16,16,"coSL",2,1,5,"LA",1,1,1,1,5.99911225098771e-32,"gru","Large"
"OL",16,16,"coSL",2,1,5,"SR",1,1,1,1,5.50255915034483e-32,"gru","Large"
"OL",16,16,"coSL",2,1,5,"SA",1,1,1,1,5.51844979255798e-32,"gru","Large"
"OL",16,16,"coSL",2,1,5,"LR",1,1,1,1,5.97748738143616e-32,"gru","Large"
"OL",4,4,"coSL",2,1,3,"LA",0.52481,0.571027769825365,0.19946,0.29564959608686,0.384519710652773,"transformer","Small"
"OL",4,4,"coSL",2,1,3,"SR",0.72481,0.737046331639216,0.699,0.71751916977181,0.185467296803872,"transformer","Small"
"OL",4,4,"coSL",2,1,3,"SA",0.55195,0.573845060412225,0.4037,0.473965365424127,0.30002137853138,"transformer","Small"
"OL",4,4,"coSL",2,1,3,"LR",0.7511,0.83797243458598,0.62258,0.714393904622022,0.187652570136565,"transformer","Small"
"OL",16,7,"TLTT",2,3,3,"LA",0.98163,0.994557739305444,0.96856,0.981386724489072,0.0181377988232511,"lstm","Mid"
"OL",16,7,"TLTT",2,3,3,"SR",0.99891,0.999499409302978,0.99832,0.998909356520347,0.0010715454269288,"lstm","Mid"
"OL",16,7,"TLTT",2,3,3,"SA",0.99502,0.999092595579932,0.99094,0.994999598361314,0.00494062630692251,"lstm","Mid"
"OL",16,7,"TLTT",2,3,3,"LR",0.99468,0.996566954426822,0.99278,0.994669872758241,0.00521312735699971,"lstm","Mid"
"OL",4,4,"LTT",6,2,4,"LA",0.5311,0.518519841836978,0.87074,0.649980591800782,0.402536571939442,"transformer","Small"
